adcode,province,city,district,lon,lat
320104,江苏省,南京市,秦淮区,118.794792,32.039065
320105,江苏省,南京市,建邺区,118.731642,32.003343
320106,江苏省,南京市,鼓楼区,118.769943,32.066814
320111,江苏省,南京市,浦口区,118.627165,32.059796
320113,江苏省,南京市,栖霞区,118.909117,32.096423
320114,江苏省,南京市,雨花台区,118.779087,31.991291
320115,江苏省,南京市,江宁区,118.83951,31.953195
320116,江苏省,南京市,六合区,118.822241,32.323235
320117,江苏省,南京市,溧水区,119.028414,31.651108
320118,江苏省,南京市,高淳区,118.892074,31.328678
320205,江苏省,无锡市,锡山区,120.357732,31.589484
320206,江苏省,无锡市,惠山区,120.29843,31.680282
320211,江苏省,无锡市,滨湖区,120.284381,31.527846
320213,江苏省,无锡市,梁溪区,120.303551,31.566226
320214,江苏省,无锡市,新吴区,120.364303,31.49085
320281,江苏省,无锡市,江阴市,120.284794,31.921642
320282,江苏省,无锡市,宜兴市,119.821873,31.338429
320302,江苏省,徐州市,鼓楼区,117.185643,34.288736
320303,江苏省,徐州市,云龙区,117.251515,34.253638
320305,江苏省,徐州市,贾汪区,117.465137,34.436492
320311,江苏省,徐州市,泉山区,117.194405,34.22655
320312,江苏省,徐州市,铜山区,117.169698,34.181162
320321,江苏省,徐州市,丰县,116.658111,34.697232
320322,江苏省,徐州市,沛县,116.936353,34.760761
320324,江苏省,徐州市,睢宁县,117.941364,33.913727
320381,江苏省,徐州市,新沂市,118.354747,34.369585
320382,江苏省,徐州市,邳州市,118.012511,34.339208
320402,江苏省,常州市,天宁区,119.999439,31.79232
320404,江苏省,常州市,钟楼区,119.902081,31.802608
320411,江苏省,常州市,新北区,119.960925,31.86355
320412,江苏省,常州市,武进区,119.942441,31.701252
320413,江苏省,常州市,金坛区,119.587503,31.722384
320481,江苏省,常州市,溧阳市,119.484164,31.416967
320505,江苏省,苏州市,虎丘区,120.434238,31.329601
320506,江苏省,苏州市,吴中区,120.632094,31.263604
320507,江苏省,苏州市,相城区,120.642391,31.369189
320508,江苏省,苏州市,姑苏区,120.617367,31.335648
320509,江苏省,苏州市,吴江区,120.645728,31.138525
320581,江苏省,苏州市,常熟市,120.752512,31.656016
320582,江苏省,苏州市,张家港市,120.555979,31.876739
320583,江苏省,苏州市,昆山市,120.980795,31.385476
320585,江苏省,苏州市,太仓市,121.130344,31.458043
320612,江苏省,南通市,通州区,121.073742,32.065972
320613,江苏省,南通市,崇川区,120.857253,32.010277
320614,江苏省,南通市,海门区,121.182016,31.869418
320623,江苏省,南通市,如东县,121.18495,32.331584
320681,江苏省,南通市,启东市,121.65523,31.792831
320682,江苏省,南通市,如皋市,120.574028,32.371493
320685,江苏省,南通市,海安市,120.46779,32.532853
320703,江苏省,连云港市,连云区,119.338901,34.760317
320706,江苏省,连云港市,海州区,119.163492,34.572506
320707,江苏省,连云港市,赣榆区,119.173173,34.841336
320722,江苏省,连云港市,东海县,118.752869,34.542194
320723,江苏省,连云港市,灌云县,119.239426,34.284074
320724,江苏省,连云港市,灌南县,119.315583,34.087251
320803,江苏省,淮安市,淮安区,119.167809,33.531037
320804,江苏省,淮安市,淮阴区,119.034895,33.632588
320812,江苏省,淮安市,清江浦区,119.026662,33.552579
320813,江苏省,淮安市,洪泽区,118.873132,33.294095
320826,江苏省,淮安市,涟水县,119.260589,33.781648
320830,江苏省,淮安市,盱眙县,118.544545,33.011905
320831,江苏省,淮安市,金湖县,119.020432,33.024663
320902,江苏省,盐城市,亭湖区,120.196148,33.391414
320903,江苏省,盐城市,盐都区,120.153567,33.338538
320904,江苏省,盐城市,大丰区,120.500761,33.200047
320921,江苏省,盐城市,响水县,119.578332,34.199172
320922,江苏省,盐城市,滨海县,119.820713,33.990372
320923,江苏省,盐城市,阜宁县,119.802271,33.758857
320924,江苏省,盐城市,射阳县,120.326338,33.766277
320925,江苏省,盐城市,建湖县,119.788743,33.438931
320981,江苏省,盐城市,东台市,120.320308,32.867845
321002,江苏省,扬州市,广陵区,119.431785,32.395654
321003,江苏省,扬州市,邗江区,119.397935,32.37741
321012,江苏省,扬州市,江都区,119.569684,32.43571
321023,江苏省,扬州市,宝应县,119.358389,33.241125
321081,江苏省,扬州市,仪征市,119.184468,32.272833
321084,江苏省,扬州市,高邮市,119.45892,32.781606
321102,江苏省,镇江市,京口区,119.470186,32.198285
321111,江苏省,镇江市,润州区,119.411383,32.195146
321112,江苏省,镇江市,丹徒区,119.433854,32.132118
321181,江苏省,镇江市,丹阳市,119.606071,32.010035
321182,江苏省,镇江市,扬中市,119.796816,32.236476
321183,江苏省,镇江市,句容市,119.168693,31.945732
321202,江苏省,泰州市,海陵区,119.923825,32.49248
321203,江苏省,泰州市,高港区,119.88154,32.31923
321204,江苏省,泰州市,姜堰区,120.12807,32.51029
321281,江苏省,泰州市,兴化市,119.85255,32.911952
321282,江苏省,泰州市,靖江市,120.277124,31.98325
321283,江苏省,泰州市,泰兴市,120.051475,32.173072
321302,江苏省,宿迁市,宿城区,118.242048,33.963891
321311,江苏省,宿迁市,宿豫区,118.330423,33.94813
321322,江苏省,宿迁市,沭阳县,118.804321,34.110642
321323,江苏省,宿迁市,泗阳县,118.703636,33.723576
321324,江苏省,宿迁市,泗洪县,118.223941,33.476575
330102,浙江省,杭州市,上城区,120.19732,30.226543
330105,浙江省,杭州市,拱墅区,120.141503,30.319126
330106,浙江省,杭州市,西湖区,120.130396,30.259242
330108,浙江省,杭州市,滨江区,120.211981,30.208332
330109,浙江省,杭州市,萧山区,120.264263,30.184119
330110,浙江省,杭州市,余杭区,119.978742,30.273705
330111,浙江省,杭州市,富阳区,119.96022,30.048803
330112,浙江省,杭州市,临安区,119.724457,30.234375
330113,浙江省,杭州市,临平区,120.299222,30.419154
330114,浙江省,杭州市,钱塘区,120.493941,30.32304
330122,浙江省,杭州市,桐庐县,119.691755,29.79418
330127,浙江省,杭州市,淳安县,119.042015,29.609678
330182,浙江省,杭州市,建德市,119.281195,29.474964
330203,浙江省,宁波市,海曙区,121.550485,29.873705
330205,浙江省,宁波市,江北区,121.555067,29.88673
330206,浙江省,宁波市,北仑区,121.844601,29.899548
330211,浙江省,宁波市,镇海区,121.596686,29.965212
330212,浙江省,宁波市,鄞州区,121.546617,29.817302
330213,浙江省,宁波市,奉化区,121.406151,29.655292
330225,浙江省,宁波市,象山县,121.869251,29.476826
330226,浙江省,宁波市,宁海县,121.429729,29.287929
330281,浙江省,宁波市,余姚市,121.154572,30.037967
330282,浙江省,宁波市,慈溪市,121.266525,30.170695
330302,浙江省,温州市,鹿城区,120.655199,28.015776
330303,浙江省,温州市,龙湾区,120.812333,27.933261
330304,浙江省,温州市,瓯海区,120.615149,27.967445
330305,浙江省,温州市,洞头区,121.157406,27.836412
330324,浙江省,温州市,永嘉县,120.69136,28.153914
330326,浙江省,温州市,平阳县,120.565161,27.662394
330327,浙江省,温州市,苍南县,120.425957,27.518636
330328,浙江省,温州市,文成县,120.090929,27.786856
330329,浙江省,温州市,泰顺县,119.717643,27.556578
330381,浙江省,温州市,瑞安市,120.655245,27.778967
330382,浙江省,温州市,乐清市,120.986297,28.112519
330383,浙江省,温州市,龙港市,120.552952,27.578379
330402,浙江省,嘉兴市,南湖区,120.782952,30.747738
330411,浙江省,嘉兴市,秀洲区,120.709047,30.764811
330421,浙江省,嘉兴市,嘉善县,120.926031,30.83085
330424,浙江省,嘉兴市,海盐县,120.94628,30.52664
330481,浙江省,嘉兴市,海宁市,120.680224,30.511536
330482,浙江省,嘉兴市,平湖市,121.015619,30.677804
330483,浙江省,嘉兴市,桐乡市,120.565127,30.630375
330502,浙江省,湖州市,吴兴区,120.185608,30.857184
330503,浙江省,湖州市,南浔区,120.418244,30.850835
330521,浙江省,湖州市,德清县,119.9774,30.54251
330522,浙江省,湖州市,长兴县,119.911212,31.026962
330523,浙江省,湖州市,安吉县,119.680261,30.638803
330602,浙江省,绍兴市,越城区,120.582338,29.989092
330603,浙江省,绍兴市,柯桥区,120.495532,30.083039
330604,浙江省,绍兴市,上虞区,120.868571,30.033862
330624,浙江省,绍兴市,新昌县,120.903918,29.500525
330681,浙江省,绍兴市,诸暨市,120.246602,29.709398
330683,浙江省,绍兴市,嵊州市,120.830505,29.561519
330702,浙江省,金华市,婺城区,119.571574,29.087311
330703,浙江省,金华市,金东区,119.692821,29.099822
330723,浙江省,金华市,武义县,119.816341,28.892562
330726,浙江省,金华市,浦江县,119.89259,29.453363
330727,浙江省,金华市,磐安县,120.449937,29.054491
330781,浙江省,金华市,兰溪市,119.460404,29.209059
330782,浙江省,金华市,义乌市,120.075679,29.306296
330783,浙江省,金华市,东阳市,120.24179,29.290158
330784,浙江省,金华市,永康市,120.047356,28.88899
330802,浙江省,衢州市,柯城区,118.874138,28.936937
330803,浙江省,衢州市,衢江区,118.959139,28.980356
330822,浙江省,衢州市,常山县,118.511224,28.902446
330824,浙江省,衢州市,开化县,118.406852,29.1179
330825,浙江省,衢州市,龙游县,119.1723,29.028214
330881,浙江省,衢州市,江山市,118.627228,28.73796
330902,浙江省,舟山市,定海区,122.106844,30.019795
330903,浙江省,舟山市,普陀区,122.323297,29.970571
330921,浙江省,舟山市,岱山县,122.225718,30.264533
330922,浙江省,舟山市,嵊泗县,122.45132,30.725677
331002,浙江省,台州市,椒江区,121.442859,28.673334
331003,浙江省,台州市,黄岩区,121.261804,28.649433
331004,浙江省,台州市,路桥区,121.337874,28.578244
331022,浙江省,台州市,三门县,121.39561,29.104888
331023,浙江省,台州市,天台县,121.006657,29.144594
331024,浙江省,台州市,仙居县,120.728733,28.846856
331081,浙江省,台州市,温岭市,121.385435,28.372805
331082,浙江省,台州市,临海市,121.144625,28.859042
331083,浙江省,台州市,玉环市,121.231915,28.136703
331102,浙江省,丽水市,莲都区,119.912266,28.4461
331121,浙江省,丽水市,青田县,120.289693,28.1396
331122,浙江省,丽水市,缙云县,120.091685,28.659294
331123,浙江省,丽水市,遂昌县,119.275865,28.592388
331124,浙江省,丽水市,松阳县,119.481406,28.448883
331125,浙江省,丽水市,云和县,119.573454,28.116024
331126,浙江省,丽水市,庆元县,119.062572,27.619213
331127,浙江省,丽水市,景宁畲族自治县,119.635686,27.973594
331181,浙江省,丽水市,龙泉市,119.14126,28.074916
340102,安徽省,合肥市,瑶海区,117.30944,31.858111
340103,安徽省,合肥市,庐阳区,117.265088,31.878722
340104,安徽省,合肥市,蜀山区,117.26053,31.851211
340111,安徽省,合肥市,包河区,117.310133,31.793801
340121,安徽省,合肥市,长丰县,117.167632,32.478347
340122,安徽省,合肥市,肥东县,117.4779,31.878601
340123,安徽省,合肥市,肥西县,117.158416,31.707006
340124,安徽省,合肥市,庐江县,117.288165,31.256978
340181,安徽省,合肥市,巢湖市,117.890236,31.624464
340202,安徽省,芜湖市,镜湖区,118.385133,31.34056
340207,安徽省,芜湖市,鸠江区,118.392337,31.369752
340209,安徽省,芜湖市,弋江区,118.372664,31.311421
340210,安徽省,芜湖市,湾沚区,118.576124,31.134809
340212,安徽省,芜湖市,繁昌区,118.198536,31.101766
340223,安徽省,芜湖市,南陵县,118.334083,30.914621
340281,安徽省,芜湖市,无为市,117.902265,31.304462
340302,安徽省,蚌埠市,龙子湖区,117.454544,32.90863
340303,安徽省,蚌埠市,蚌山区,117.373347,32.916393
340304,安徽省,蚌埠市,禹会区,117.34186,32.929715
340311,安徽省,蚌埠市,淮上区,117.359352,32.96557
340321,安徽省,蚌埠市,怀远县,117.205083,32.971543
340322,安徽省,蚌埠市,五河县,117.881312,33.126532
340323,安徽省,蚌埠市,固镇县,117.316585,33.318371
340402,安徽省,淮南市,大通区,117.053314,32.631519
340403,安徽省,淮南市,田家庵区,117.017263,32.647456
340404,安徽省,淮南市,谢家集区,116.860026,32.599173
340405,安徽省,淮南市,八公山区,116.832979,32.630922
340406,安徽省,淮南市,潘集区,116.834715,32.77208
340421,安徽省,淮南市,凤台县,116.710947,32.710536
340422,安徽省,淮南市,寿县,116.798203,32.545027
340503,安徽省,马鞍山市,花山区,118.511366,31.700127
340504,安徽省,马鞍山市,雨山区,118.498675,31.682374
340506,安徽省,马鞍山市,博望区,118.818276,31.55117
340521,安徽省,马鞍山市,当涂县,118.497873,31.570857
340522,安徽省,马鞍山市,含山县,118.101448,31.735559
340523,安徽省,马鞍山市,和县,118.353668,31.74248
340602,安徽省,淮北市,杜集区,116.827949,33.991412
340603,安徽省,淮北市,相山区,116.795233,33.959927
340604,安徽省,淮北市,烈山区,116.813221,33.895407
340621,安徽省,淮北市,濉溪县,116.76616,33.915612
340705,安徽省,铜陵市,铜官区,117.856541,30.936772
340706,安徽省,铜陵市,义安区,117.937405,30.950619
340711,安徽省,铜陵市,郊区,117.767919,30.821699
340722,安徽省,铜陵市,枞阳县,117.250191,30.705466
340802,安徽省,安庆市,迎江区,117.090878,30.512768
340803,安徽省,安庆市,大观区,117.013469,30.553697
340811,安徽省,安庆市,宜秀区,116.987469,30.613189
340822,安徽省,安庆市,怀宁县,116.829612,30.73484
340825,安徽省,安庆市,太湖县,116.30881,30.454198
340826,安徽省,安庆市,宿松县,116.134485,30.171663
340827,安徽省,安庆市,望江县,116.70641,30.128404
340828,安徽省,安庆市,岳西县,116.359732,30.849716
340881,安徽省,安庆市,桐城市,116.936588,31.035476
340882,安徽省,安庆市,潜山市,116.581224,30.631022
341002,安徽省,黄山市,屯溪区,118.315012,29.69655
341003,安徽省,黄山市,黄山区,118.141632,30.272991
341004,安徽省,黄山市,徽州区,118.336799,29.827291
341021,安徽省,黄山市,歙县,118.415258,29.861354
341022,安徽省,黄山市,休宁县,118.193533,29.784532
341023,安徽省,黄山市,黟县,117.938139,29.92477
341024,安徽省,黄山市,祁门县,117.717452,29.854179
341102,安徽省,滁州市,琅琊区,118.32115,32.334475
341103,安徽省,滁州市,南谯区,118.416715,32.200084
341122,安徽省,滁州市,来安县,118.432581,32.423072
341124,安徽省,滁州市,全椒县,118.274149,32.08593
341125,安徽省,滁州市,定远县,117.698528,32.530741
341126,安徽省,滁州市,凤阳县,117.531791,32.875714
341181,安徽省,滁州市,天长市,119.004838,32.667409
341182,安徽省,滁州市,明光市,118.018197,32.78193
341202,安徽省,阜阳市,颍州区,115.806916,32.883322
341203,安徽省,阜阳市,颍东区,115.856728,32.91173
341204,安徽省,阜阳市,颍泉区,115.807415,32.925461
341221,安徽省,阜阳市,临泉县,115.26312,33.038884
341222,安徽省,阜阳市,太和县,115.621941,33.160327
341225,安徽省,阜阳市,阜南县,115.596003,32.659681
341226,安徽省,阜阳市,颍上县,116.256772,32.653211
341282,安徽省,阜阳市,界首市,115.374688,33.257799
341302,安徽省,宿州市,埇桥区,116.977039,33.640205
341321,安徽省,宿州市,砀山县,116.366257,34.442139
341322,安徽省,宿州市,萧县,116.947289,34.18884
341323,安徽省,宿州市,灵璧县,117.549321,33.554464
341324,安徽省,宿州市,泗县,117.910277,33.483686
341502,安徽省,六安市,金安区,116.539458,31.75014
341503,安徽省,六安市,裕安区,116.479505,31.738789
341504,安徽省,六安市,叶集区,115.925271,31.863693
341522,安徽省,六安市,霍邱县,116.277966,32.353362
341523,安徽省,六安市,舒城县,116.94863,31.462036
341524,安徽省,六安市,金寨县,115.934253,31.727295
341525,安徽省,六安市,霍山县,116.348274,31.409668
341602,安徽省,亳州市,谯城区,115.779081,33.876436
341621,安徽省,亳州市,涡阳县,116.21665,33.494134
341622,安徽省,亳州市,蒙城县,116.56434,33.265671
341623,安徽省,亳州市,利辛县,116.206396,33.158424
341702,安徽省,池州市,贵池区,117.568087,30.688237
341721,安徽省,池州市,东至县,117.027533,30.111182
341722,安徽省,池州市,石台县,117.486211,30.210218
341723,安徽省,池州市,青阳县,117.847366,30.639006
341802,安徽省,宣城市,宣州区,118.786098,30.944356
341821,安徽省,宣城市,郎溪县,119.184326,31.142995
341823,安徽省,宣城市,泾县,118.419552,30.688793
341824,安徽省,宣城市,绩溪县,118.578519,30.067533
341825,安徽省,宣城市,旌德县,118.550043,30.298287
341881,安徽省,宣城市,宁国市,118.983085,30.634032
341882,安徽省,宣城市,广德市,119.420799,30.877608
350102,福建省,福州市,鼓楼区,119.304507,26.082666
350103,福建省,福州市,台江区,119.31419,26.052826
350104,福建省,福州市,仓山区,119.27322,26.047027
350105,福建省,福州市,马尾区,119.439259,25.998657
350111,福建省,福州市,晋安区,119.328591,26.081963
350112,福建省,福州市,长乐区,119.593579,25.888274
350121,福建省,福州市,闽侯县,119.131362,26.150428
350122,福建省,福州市,连江县,119.539542,26.197737
350123,福建省,福州市,罗源县,119.549129,26.490215
350124,福建省,福州市,闽清县,118.863334,26.221099
350125,福建省,福州市,永泰县,118.932746,25.867198
350128,福建省,福州市,平潭县,119.789893,25.498767
350181,福建省,福州市,福清市,119.384388,25.720081
350203,福建省,厦门市,思明区,118.082745,24.445676
350205,福建省,厦门市,海沧区,118.032883,24.484688
350206,福建省,厦门市,湖里区,118.146825,24.512858
350211,福建省,厦门市,集美区,118.097407,24.575976
350212,福建省,厦门市,同安区,118.150823,24.723299
350213,福建省,厦门市,翔安区,118.247911,24.618583
350302,福建省,莆田市,城厢区,118.994261,25.419062
350303,福建省,莆田市,涵江区,119.116173,25.459057
350304,福建省,莆田市,荔城区,119.014821,25.432268
350305,福建省,莆田市,秀屿区,119.105177,25.318649
350322,福建省,莆田市,仙游县,118.689745,25.373373
350404,福建省,三明市,三元区,117.646153,26.271653
350405,福建省,三明市,沙县区,117.792551,26.396843
350421,福建省,三明市,明溪县,117.202119,26.355938
350423,福建省,三明市,清流县,116.816772,26.177658
350424,福建省,三明市,宁化县,116.654369,26.262298
350425,福建省,三明市,大田县,117.846828,25.692535
350426,福建省,三明市,尤溪县,118.189772,26.168712
350428,福建省,三明市,将乐县,117.471127,26.728917
350429,福建省,三明市,泰宁县,117.175448,26.900244
350430,福建省,三明市,建宁县,116.848488,26.833566
350481,福建省,三明市,永安市,117.365046,25.941671
350502,福建省,泉州市,鲤城区,118.58652,24.908133
350503,福建省,泉州市,丰泽区,118.613007,24.890373
350504,福建省,泉州市,洛江区,118.671168,24.939319
350505,福建省,泉州市,泉港区,118.915804,25.120399
350521,福建省,泉州市,惠安县,118.781037,25.012449
350524,福建省,泉州市,安溪县,118.186295,25.056065
350525,福建省,泉州市,永春县,118.29416,25.321849
350526,福建省,泉州市,德化县,118.241104,25.492102
350527,福建省,泉州市,金门县,118.323912,24.434368
350581,福建省,泉州市,石狮市,118.647945,24.731969
350582,福建省,泉州市,晋江市,118.551659,24.781635
350583,福建省,泉州市,南安市,118.385929,24.960056
350602,福建省,漳州市,芗城区,117.653727,24.510937
350603,福建省,漳州市,龙文区,117.711188,24.503523
350604,福建省,漳州市,龙海区,117.818485,24.446839
350605,福建省,漳州市,长泰区,117.759119,24.625989
350622,福建省,漳州市,云霄县,117.334351,23.935433
350623,福建省,漳州市,漳浦县,117.613783,24.11741
350624,福建省,漳州市,诏安县,117.175314,23.711674
350626,福建省,漳州市,东山县,117.4295,23.702034
350627,福建省,漳州市,南靖县,117.357061,24.5151
350628,福建省,漳州市,平和县,117.314798,24.363831
350629,福建省,漳州市,华安县,117.53411,25.00445
350702,福建省,南平市,延平区,118.181806,26.637503
350703,福建省,南平市,建阳区,118.120392,27.331996
350721,福建省,南平市,顺昌县,117.809433,26.793455
350722,福建省,南平市,浦城县,118.541079,27.917804
350723,福建省,南平市,光泽县,117.333812,27.541061
350724,福建省,南平市,松溪县,118.785429,27.526028
350725,福建省,南平市,政和县,118.857703,27.366122
350781,福建省,南平市,邵武市,117.492778,27.340672
350782,福建省,南平市,武夷山市,118.035321,27.756422
350783,福建省,南平市,建瓯市,118.304712,27.023233
350802,福建省,龙岩市,新罗区,117.036816,25.098942
350803,福建省,龙岩市,永定区,116.732216,24.724148
350821,福建省,龙岩市,长汀县,116.357581,25.833531
350823,福建省,龙岩市,上杭县,116.419447,25.049867
350824,福建省,龙岩市,武平县,116.100216,25.096139
350825,福建省,龙岩市,连城县,116.754472,25.710538
350881,福建省,龙岩市,漳平市,117.419823,25.290481
350902,福建省,宁德市,蕉城区,119.526284,26.660658
350921,福建省,宁德市,霞浦县,120.005267,26.885971
350922,福建省,宁德市,古田县,118.74603,26.578134
350923,福建省,宁德市,屏南县,118.985759,26.908256
350924,福建省,宁德市,寿宁县,119.514589,27.45467
350925,福建省,宁德市,周宁县,119.338998,27.104797
350926,福建省,宁德市,柘荣县,119.900597,27.23421
350981,福建省,宁德市,福安市,119.647871,27.088274
350982,福建省,宁德市,福鼎市,120.216559,27.324796
360102,江西省,南昌市,东湖区,115.903576,28.698787
360103,江西省,南昌市,西湖区,115.876998,28.657005
360104,江西省,南昌市,青云谱区,115.925709,28.62182
360111,江西省,南昌市,青山湖区,115.962138,28.682867
360112,江西省,南昌市,新建区,115.815244,28.693192
360113,江西省,南昌市,红谷滩区,115.858127,28.698188
360121,江西省,南昌市,南昌县,115.93349,28.557921
360123,江西省,南昌市,安义县,115.549158,28.845585
360124,江西省,南昌市,进贤县,116.242468,28.377627
360202,江西省,景德镇市,昌江区,117.182648,29.273683
360203,江西省,景德镇市,珠山区,117.271365,29.305191
360222,江西省,景德镇市,浮梁县,117.214984,29.352493
360281,江西省,景德镇市,乐平市,117.151499,28.978521
360302,江西省,萍乡市,安源区,113.87072,27.615
360313,江西省,萍乡市,湘东区,113.733047,27.640075
360321,江西省,萍乡市,莲花县,113.961589,27.128498
360322,江西省,萍乡市,上栗县,113.795294,27.880221
360323,江西省,萍乡市,芦溪县,114.029351,27.631273
360402,江西省,九江市,濂溪区,115.992735,29.668008
360403,江西省,九江市,浔阳区,116.001677,29.70547
360404,江西省,九江市,柴桑区,115.911005,29.608775
360423,江西省,九江市,武宁县,115.092649,29.246785
360424,江西省,九江市,修水县,114.546536,29.026166
360425,江西省,九江市,永修县,115.83207,29.011392
360426,江西省,九江市,德安县,115.767114,29.298599
360428,江西省,九江市,都昌县,116.203999,29.273803
360429,江西省,九江市,湖口县,116.252206,29.731194
360430,江西省,九江市,彭泽县,116.563858,29.877404
360481,江西省,九江市,瑞昌市,115.681221,29.676026
360482,江西省,九江市,共青城市,115.784269,29.235082
360483,江西省,九江市,庐山市,116.045118,29.448225
360502,江西省,新余市,渝水区,114.944499,27.799526
360521,江西省,新余市,分宜县,114.69264,27.814723
360602,江西省,鹰潭市,月湖区,117.10247,28.266999
360603,江西省,鹰潭市,余江区,116.854576,28.199657
360681,江西省,鹰潭市,贵溪市,117.245178,28.292397
360702,江西省,赣州市,章贡区,114.920426,25.818247
360703,江西省,赣州市,南康区,114.765044,25.661369
360704,江西省,赣州市,赣县区,115.021196,25.854496
360722,江西省,赣州市,信丰县,114.922485,25.38676
360723,江西省,赣州市,大余县,114.362306,25.401968
360724,江西省,赣州市,上犹县,114.55177,25.784754
360725,江西省,赣州市,崇义县,114.308135,25.682278
360726,江西省,赣州市,安远县,115.393992,25.136855
360728,江西省,赣州市,定南县,115.027908,24.783372
360729,江西省,赣州市,全南县,114.530148,24.742353
360730,江西省,赣州市,宁都县,116.009171,26.470865
360731,江西省,赣州市,于都县,115.415145,25.952564
360732,江西省,赣州市,兴国县,115.363475,26.338129
360733,江西省,赣州市,会昌县,115.809271,25.58734
360734,江西省,赣州市,寻乌县,115.638534,24.969513
360735,江西省,赣州市,石城县,116.347611,26.31491
360781,江西省,赣州市,瑞金市,116.027114,25.88623
360783,江西省,赣州市,龙南市,114.804474,24.901216
360802,江西省,吉安市,吉州区,114.994991,27.144204
360803,江西省,吉安市,青原区,115.014836,27.082012
360821,江西省,吉安市,吉安县,114.908337,27.039866
360822,江西省,吉安市,吉水县,115.135963,27.229697
360823,江西省,吉安市,峡江县,115.316567,27.5829
360824,江西省,吉安市,新干县,115.386853,27.740368
360825,江西省,吉安市,永丰县,115.421599,27.317301
360826,江西省,吉安市,泰和县,114.922987,26.801687
360827,江西省,吉安市,遂川县,114.520825,26.313413
360828,江西省,吉安市,万安县,114.759746,26.456821
360829,江西省,吉安市,安福县,114.619818,27.393286
360830,江西省,吉安市,永新县,114.242425,26.945157
360881,江西省,吉安市,井冈山市,114.289563,26.748132
360902,江西省,宜春市,袁州区,114.42794,27.796344
360921,江西省,宜春市,奉新县,115.400624,28.688254
360922,江西省,宜春市,万载县,114.445477,28.106201
360923,江西省,宜春市,上高县,114.948045,28.238591
360924,江西省,宜春市,宜丰县,114.803036,28.394466
360925,江西省,宜春市,靖安县,115.362635,28.861296
360926,江西省,宜春市,铜鼓县,114.354623,28.513291
360981,江西省,宜春市,丰城市,115.771131,28.160053
360982,江西省,宜春市,樟树市,115.546174,28.054632
360983,江西省,宜春市,高安市,115.366863,28.448054
361002,江西省,抚州市,临川区,116.311932,27.935098
361003,江西省,抚州市,东乡区,116.603159,28.249059
361021,江西省,抚州市,南城县,116.637228,27.570031
361022,江西省,抚州市,黎川县,116.907446,27.282729
361023,江西省,抚州市,南丰县,116.525898,27.21845
361024,江西省,抚州市,崇仁县,116.076363,27.754416
361025,江西省,抚州市,乐安县,115.83099,27.428682
361026,江西省,抚州市,宜黄县,116.236174,27.554744
361027,江西省,抚州市,金溪县,116.755018,27.91973
361028,江西省,抚州市,资溪县,117.060332,27.706088
361030,江西省,抚州市,广昌县,116.336556,26.843974
361102,江西省,上饶市,信州区,117.965997,28.430694
361103,江西省,上饶市,广丰区,118.189729,28.463697
361104,江西省,上饶市,广信区,117.907454,28.448893
361123,江西省,上饶市,玉山县,118.244736,28.681936
361124,江西省,上饶市,铅山县,117.734742,28.298415
361125,江西省,上饶市,横峰县,117.596433,28.407116
361126,江西省,上饶市,弋阳县,117.449346,28.378039
361127,江西省,上饶市,余干县,116.695787,28.70283
361128,江西省,上饶市,鄱阳县,116.703731,29.005675
361129,江西省,上饶市,万年县,117.058445,28.694582
361130,江西省,上饶市,婺源县,117.861532,29.248491
361181,江西省,上饶市,德兴市,117.594549,28.930557
370102,山东省,济南市,历下区,117.07632,36.666395
370103,山东省,济南市,市中区,116.997472,36.651121
370104,山东省,济南市,槐荫区,116.901057,36.652264
370105,山东省,济南市,天桥区,116.987106,36.678665
370112,山东省,济南市,历城区,117.065233,36.680731
370113,山东省,济南市,长清区,116.752101,36.554251
370114,山东省,济南市,章丘区,117.526228,36.681258
370115,山东省,济南市,济阳区,117.173722,36.978299
370116,山东省,济南市,莱芜区,117.675828,36.214895
370117,山东省,济南市,钢城区,117.811604,36.059393
370124,山东省,济南市,平阴县,116.455865,36.289813
370126,山东省,济南市,商河县,117.157165,37.309694
370202,山东省,青岛市,市南区,120.412002,36.075867
370203,山东省,青岛市,市北区,120.374675,36.08765
370211,山东省,青岛市,黄岛区,120.19777,35.960688
370212,山东省,青岛市,崂山区,120.469282,36.107069
370213,山东省,青岛市,李沧区,120.432652,36.145987
370214,山东省,青岛市,城阳区,120.396255,36.307624
370215,山东省,青岛市,即墨区,120.447691,36.390217
370281,山东省,青岛市,胶州市,120.033382,36.26468
370283,山东省,青岛市,平度市,119.970192,36.753895
370285,山东省,青岛市,莱西市,120.517581,36.889167
370302,山东省,淄博市,淄川区,117.966978,36.644211
370303,山东省,淄博市,张店区,118.017877,36.807011
370304,山东省,淄博市,博山区,117.8627,36.495014
370305,山东省,淄博市,临淄区,118.309398,36.826882
370306,山东省,淄博市,周村区,117.869686,36.80309
370321,山东省,淄博市,桓台县,118.097923,36.959794
370322,山东省,淄博市,高青县,117.826743,37.171042
370323,山东省,淄博市,沂源县,118.170856,36.185402
370402,山东省,枣庄市,市中区,117.556125,34.863791
370403,山东省,枣庄市,薛城区,117.286371,34.783282
370404,山东省,枣庄市,峄城区,117.590738,34.772931
370405,山东省,枣庄市,台儿庄区,117.734287,34.563103
370406,山东省,枣庄市,山亭区,117.461866,35.099638
370481,山东省,枣庄市,滕州市,117.165881,35.11412
